gene_id	transcript_id	gene_name	gene_type	Promoter	UTR5	CDS	UTR3	Stop Codon	Intron	Transcript	peakDetail	Sample
ENSMUSG00000027867.10	ENSMUST00000164539.1	Spag17	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000022370.13	ENSMUST00000164542.7	Mrpl13	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000022756.15	ENSMUST00000164545.1	Slc7a4	protein_coding	0	0	2	0	0	0	2	chr16:17576556-17576730|Locus_4390,chr16:17576559-17576945|Locus_6939	group1
ENSMUSG00000071454.13	ENSMUST00000164578.8	Dtnb	protein_coding	0	0	1	0	1	0	1	chr12:3781279-3781378|Locus_2529	group1
ENSMUSG00000039988.14	ENSMUST00000164582.3	Ankrd13c	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000047878.12	ENSMUST00000164614.1	A4galt	protein_coding	0	0	2	0	1	0	2	chr15:83227997-83228346|Locus_8834,chr15:83227122-83227521|Locus_8835	group1
ENSMUSG00000022756.15	ENSMUST00000164623.1	Slc7a4	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000024798.15	ENSMUST00000164639.7	Htr7	protein_coding	0	0	2	0	1	0	2	chr19:35969341-35969890|Locus_3310,chr19:35960209-35960383|Locus_3311	group1
ENSMUSG00000091172.1	ENSMUST00000164734.1	Gm17120	antisense_RNA	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000030061.16	ENSMUST00000164744.7	Uba3	protein_coding	0	0	2	1	1	0	3	chr6:97205269-97205628|Locus_6795,chr6:97203423-97203572|Locus_6796,chr6:97184595-97184744|Locus_6797	group1
ENSMUSG00000091337.3	ENSMUST00000164756.3	Eid1	protein_coding	0	0	2	0	2	0	2	chr2:125673472-125673621|Locus_10132,chr2:125673470-125674369|Locus_12704	group1
ENSMUSG00000038371.15	ENSMUST00000164759.7	Sbf2	protein_coding	0	0	1	0	1	0	1	chr7:110308463-110309462|Locus_10627	group1
ENSMUSG00000022176.11	ENSMUST00000164766.7	Rem2	protein_coding	0	0	0	1	0	0	1	chr14:54480006-54480405|Locus_2757	group1
ENSMUSG00000045083.14	ENSMUST00000164772.7	Lingo2	protein_coding	0	0	2	0	1	0	2	chr4:35709322-35709621|Locus_9215,chr4:35707722-35708646|Locus_9216	group1
ENSMUSG00000020205.8	ENSMUST00000164773.1	Phlda1	protein_coding	0	0	0	3	0	0	3	chr10:111508116-111508165|Locus_6323,chr10:111508316-111508390|Locus_6324,chr10:111508416-111508640|Locus_6325	group1
ENSMUSG00000020953.17	ENSMUST00000164782.9	Coch	protein_coding	0	0	1	0	0	0	1	chr12:51603255-51603604|Locus_2311	group1
ENSMUSG00000040420.14	ENSMUST00000164787.7	Cdh18	protein_coding	0	0	1	0	1	0	1	chr15:23473940-23474414|Locus_10840	group1
ENSMUSG00000022106.14	ENSMUST00000164822.7	Rcbtb2	protein_coding	0	0	0	1	1	0	1	chr14:73182607-73182656|Locus_985	group1
ENSMUSG00000059475.13	ENSMUST00000164825.7	Zfp426	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000040374.13	ENSMUST00000164828.7	Pex2	protein_coding	0	0	1	0	0	0	1	chr3:5561113-5562716|Locus_4843	group1
ENSMUSG00000091735.2	ENSMUST00000164834.2	Gpr62	protein_coding	0	0	1	0	1	0	1	chr9:106463962-106464886|Locus_11695	group1
ENSMUSG00000091722.1	ENSMUST00000164848.1	Siah3	protein_coding	0	0	1	0	1	0	1	chr14:75525787-75526236|Locus_11290	group1
ENSMUSG00000090996.1	ENSMUST00000164863.1	Gm20458	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000001424.14	ENSMUST00000164915.7	Snd1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000032479.15	ENSMUST00000164930.7	Map4	protein_coding	0	0	1	0	0	0	1	chr9:110053179-110053453|Locus_4069	group1
ENSMUSG00000090659.9	ENSMUST00000164936.9	Zfp493	protein_coding	0	0	2	0	1	0	2	chr13:67786796-67786870|Locus_15615,chr13:67787021-67787495|Locus_15616	group1
ENSMUSG00000092137.7	ENSMUST00000164962.7	Gcom1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000054770.16	ENSMUST00000164963.7	Kctd18	protein_coding	0	0	2	0	1	0	2	chr1:57956626-57959197|Locus_11855,chr1:57956176-57956450|Locus_11856	group1
ENSMUSG00000004530.12	ENSMUST00000164980.7	Coro1c	protein_coding	0	0	0	1	0	0	1	chr5:113843586-113843885|Locus_8600	group1
ENSMUSG00000048000.15	ENSMUST00000164992.8	Gigyf2	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000079109.11	ENSMUST00000164999.1	Pms2	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000035235.13	ENSMUST00000165015.8	Trim13	protein_coding	0	0	2	0	1	1	3	chr14:61603339-61603663|Locus_11497,chr14:61604722-61605171|Locus_13349,chr14:61605197-61605821|Locus_13350	group1
ENSMUSG00000015176.10	ENSMUST00000165017.1	Nolc1	protein_coding	0	0	1	0	1	0	1	chr19:46084110-46084434|Locus_14937	group1
ENSMUSG00000024535.15	ENSMUST00000165032.7	Snx24	protein_coding	0	0	0	1	0	0	1	chr18:53390240-53390589|Locus_14573	group1
ENSMUSG00000061393.14	ENSMUST00000165044.2	Acvr2b	protein_coding	0	0	1	0	2	0	1	chr9:119433368-119433542|Locus_1637	group1
ENSMUSG00000002803.14	ENSMUST00000165079.7	Btbd6	protein_coding	0	0	1	0	1	0	1	chr12:112977497-112978921|Locus_11519	group1
ENSMUSG00000029821.15	ENSMUST00000165099.7	Dfna5	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000032411.15	ENSMUST00000165120.8	Tfdp2	protein_coding	0	0	1	1	2	0	2	chr9:96317867-96318091|Locus_5821,chr9:96318117-96318166|Locus_5822	group1
ENSMUSG00000024576.14	ENSMUST00000165123.7	Csnk1a1	protein_coding	0	0	1	2	1	0	3	chr18:61582242-61587671|Locus_17074,chr18:61587872-61588196|Locus_17075,chr18:61589847-61590061|Locus_17076	group1
ENSMUSG00000053025.13	ENSMUST00000165175.7	Sv2b	protein_coding	0	0	2	0	1	0	2	chr7:75206095-75219852|Locus_12926,chr7:75116844-75119939|Locus_12927	group1
ENSMUSG00000022620.14	ENSMUST00000165199.7	Arsa	protein_coding	0	0	1	2	1	0	3	chr15:89475627-89476026|Locus_1938,chr15:89472951-89473125|Locus_1939,chr15:89472526-89472925|Locus_1940	group1
ENSMUSG00000038679.16	ENSMUST00000165201.8	Trps1	protein_coding	0	0	4	1	1	0	5	chr15:50846597-50846921|Locus_212,chr15:50831192-50846571|Locus_213,chr15:50822133-50822682|Locus_214,chr15:50660577-50661576|Locus_215,chr15:50658177-50658451|Locus_216	group1
ENSMUSG00000038670.11	ENSMUST00000165208.3	Mybpc2	protein_coding	0	0	1	0	1	0	1	chr7:44501699-44503642|Locus_8184	group1
ENSMUSG00000027079.15	ENSMUST00000165219.7	Clp1	protein_coding	0	0	2	0	1	0	2	chr2:84725698-84726072|Locus_17348,chr2:84723337-84724186|Locus_17349	group1
ENSMUSG00000045034.12	ENSMUST00000165225.7	Ankrd34b	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000023882.15	ENSMUST00000165230.7	Zfp54	protein_coding	0	0	2	0	0	0	2	chr17:21433584-21433658|Locus_7409,chr17:21433684-21433758|Locus_7410	group1
ENSMUSG00000045948.8	ENSMUST00000165246.1	Mrps12	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000092417.3	ENSMUST00000165306.2	Gpank1	protein_coding	0	0	1	0	1	0	1	chr17:35124436-35124810|Locus_16995	group1
ENSMUSG00000015749.12	ENSMUST00000165307.7	Anp32e	protein_coding	0	0	2	0	1	0	2	chr3:95937918-95938017|Locus_13276,chr3:95944232-95945299|Locus_13277	group1
ENSMUSG00000054676.15	ENSMUST00000165308.7	1600014C10Rik	protein_coding	0	0	1	0	1	0	1	chr7:38188873-38195119|Locus_15386	group1
ENSMUSG00000025189.9	ENSMUST00000165311.2	Cnnm1	protein_coding	0	0	0	1	0	0	1	chr19:43495069-43495268|Locus_17029	group1
ENSMUSG00000029064.15	ENSMUST00000165335.7	Gnb1	protein_coding	0	0	0	1	0	0	1	chr4:155558952-155559269|Locus_3065	group1
ENSMUSG00000035914.11	ENSMUST00000165365.2	Cd276	protein_coding	0	0	0	1	0	0	1	chr9:58524298-58524972|Locus_773	group1
ENSMUSG00000032641.18	ENSMUST00000165392.7	Gpr19	protein_coding	0	0	1	0	1	0	1	chr6:134869093-134869842|Locus_3093	group1
ENSMUSG00000037885.18	ENSMUST00000165413.8	Stk35	protein_coding	0	0	1	0	1	0	1	chr2:129810557-129827817|Locus_13802	group1
ENSMUSG00000022811.16	ENSMUST00000165418.7	Zfp148	protein_coding	0	0	4	1	1	0	5	chr16:33434738-33456938|Locus_7290,chr16:33495399-33496155|Locus_7291,chr16:33496206-33496255|Locus_7292,chr16:33496306-33497730|Locus_7293,chr16:33498256-33498555|Locus_7294	group1
ENSMUSG00000000326.12	ENSMUST00000165430.7	Comt	protein_coding	0	0	0	1	1	0	1	chr16:18407461-18407685|Locus_2322	group1
ENSMUSG00000016619.9	ENSMUST00000165443.2	Nup50	protein_coding	0	0	1	1	1	0	2	chr15:84934874-84935348|Locus_4281,chr15:84939870-84940569|Locus_4282	group1
ENSMUSG00000045795.10	ENSMUST00000165460.1	Whamm	protein_coding	0	0	1	0	1	0	1	chr7:81596061-81596435|Locus_11676	group1
ENSMUSG00000078580.3	ENSMUST00000165495.1	E430018J23Rik	protein_coding	0	0	2	1	1	0	3	chr7:127391873-127392297|Locus_563,chr7:127391223-127391722|Locus_564,chr7:127390998-127391047|Locus_565	group1
ENSMUSG00000021974.15	ENSMUST00000165526.8	Fgf9	protein_coding	0	0	1	0	1	0	1	chr14:58083244-58109921|Locus_2831	group1
ENSMUSG00000025794.9	ENSMUST00000165532.2	Rpl14	protein_coding	0	0	0	1	1	0	1	chr9:120574454-120574503|Locus_13671	group1
ENSMUSG00000029178.14	ENSMUST00000165536.7	Klf3	protein_coding	0	0	1	0	1	0	1	chr5:64827203-64829258|Locus_3624	group1
ENSMUSG00000059895.12	ENSMUST00000165541.7	Ptp4a3	protein_coding	0	0	1	0	0	0	1	chr15:73751349-73751923|Locus_4757	group1
ENSMUSG00000052928.8	ENSMUST00000165559.1	Ctif	protein_coding	0	0	3	0	1	0	3	chr18:75521431-75521705|Locus_10,chr18:75521437-75521661|Locus_9868,chr18:75434924-75435298|Locus_9869	group1
ENSMUSG00000091264.3	ENSMUST00000165561.3	Smim13	protein_coding	0	0	0	2	1	0	2	chr13:41272770-41273044|Locus_1308,chr13:41273245-41273769|Locus_1309	group1
ENSMUSG00000020111.15	ENSMUST00000165563.7	Micu1	protein_coding	0	0	1	1	1	0	2	chr10:59863199-59863423|Locus_6244,chr10:59863999-59864123|Locus_6245	group1
ENSMUSG00000017421.18	ENSMUST00000165565.7	Zfp207	protein_coding	0	0	1	0	1	0	1	chr11:80395509-80395858|Locus_7327	group1
ENSMUSG00000040929.16	ENSMUST00000165566.7	Rfx3	protein_coding	0	0	0	4	1	0	4	chr19:27768246-27768395|Locus_5007,chr19:27767246-27767345|Locus_5008,chr19:27764596-27764670|Locus_5009,chr19:27764396-27764570|Locus_5010	group1
ENSMUSG00000049985.15	ENSMUST00000165593.8	Ankrd55	protein_coding	0	0	1	0	0	0	1	chr13:112367786-112381165|Locus_16603	group1
ENSMUSG00000020340.16	ENSMUST00000165599.8	Cyfip2	protein_coding	0	0	1	0	1	0	1	chr11:46196125-46196374|Locus_16494	group1
ENSMUSG00000041028.16	ENSMUST00000165649.3	Ghitm	protein_coding	0	0	0	1	0	0	1	chr14:37120492-37120716|Locus_13051	group1
ENSMUSG00000059495.14	ENSMUST00000165665.8	Arhgef12	protein_coding	0	0	2	1	0	0	3	chr9:43105200-43105399|Locus_14662,chr9:42972060-42972459|Locus_14663,chr9:42965692-42965866|Locus_14664	group1
ENSMUSG00000050875.11	ENSMUST00000165666.8	A730017C20Rik	protein_coding	0	0	1	0	1	0	1	chr18:59074598-59075740|Locus_7104	group1
ENSMUSG00000034177.15	ENSMUST00000165679.7	Rnf43	protein_coding	0	1	0	0	0	0	1	chr11:87664297-87664596|Locus_5464	group1
ENSMUSG00000028514.15	ENSMUST00000165709.7	Usp24	protein_coding	0	0	0	2	1	0	2	chr4:106438848-106439222|Locus_11019,chr4:106440798-106441022|Locus_11020	group1
ENSMUSG00000036908.16	ENSMUST00000165711.2	Unc93b1	protein_coding	0	0	0	0	0	1	1	chr19:3936445-3936694|Locus_12123	group1
ENSMUSG00000025245.14	ENSMUST00000165754.7	Lztfl1	protein_coding	0	0	1	0	1	0	1	chr9:123700066-123700931|Locus_17090	group1
ENSMUSG00000045333.15	ENSMUST00000165770.8	Zfp423	protein_coding	0	0	1	0	0	0	1	chr8:87780393-87780517|Locus_17225	group1
ENSMUSG00000022471.13	ENSMUST00000165777.7	Xrcc6	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000022750.17	ENSMUST00000165790.7	Klhl22	protein_coding	0	0	1	0	0	0	1	chr16:17776482-17777081|Locus_6942	group1
ENSMUSG00000091712.1	ENSMUST00000165810.1	Sec14l5	protein_coding	0	0	1	0	1	0	1	chr16:5183732-5184081|Locus_13297	group1
ENSMUSG00000087408.10	ENSMUST00000165819.8	Cers1	protein_coding	0	0	1	1	1	0	2	chr8:70329675-70330099|Locus_2996,chr8:70331525-70331624|Locus_4990	group1
ENSMUSG00000026227.11	ENSMUST00000165824.2	2810459M11Rik	protein_coding	0	0	0	1	0	0	1	chr1:86053451-86053800|Locus_15571	group1
ENSMUSG00000001280.12	ENSMUST00000165837.7	Sp1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000002274.12	ENSMUST00000165838.7	Metrn	protein_coding	0	0	1	0	1	0	1	chr17:25794742-25795091|Locus_6144	group1
ENSMUSG00000043015.15	ENSMUST00000165859.7	Nemp2	protein_coding	0	0	1	0	1	0	1	chr1:52649792-52650141|Locus_7400	group1
ENSMUSG00000031753.16	ENSMUST00000165867.7	Cog4	protein_coding	0	0	1	0	1	0	1	chr8:110881750-110882224|Locus_633	group1
ENSMUSG00000060568.14	ENSMUST00000165874.7	Fam78b	protein_coding	0	0	1	1	1	0	2	chr1:167001817-167079649|Locus_7295,chr1:167088028-167088652|Locus_7296	group1
ENSMUSG00000001280.12	ENSMUST00000165924.7	Sp1	protein_coding	0	0	3	0	2	0	3	chr15:102408704-102409578|Locus_5379,chr15:102430818-102430892|Locus_5380,chr15:102430943-102431217|Locus_5381	group1
ENSMUSG00000040021.13	ENSMUST00000165952.8	Lats1	protein_coding	0	0	4	0	1	0	4	chr10:7691435-7691484|Locus_3661,chr10:7702307-7702356|Locus_3662,chr10:7702632-7710517|Locus_3663,chr10:7710944-7713038|Locus_3664	group1
ENSMUSG00000021275.16	ENSMUST00000165978.2	Tecpr2	protein_coding	0	0	3	0	1	0	3	chr12:110931524-110931573|Locus_908,chr12:110932883-110933607|Locus_909,chr12:110968917-110969466|Locus_910	group1
ENSMUSG00000021910.15	ENSMUST00000165981.7	Nisch	protein_coding	0	0	0	1	0	0	1	chr14:31185710-31185759|Locus_12955	group1
ENSMUSG00000091586.1	ENSMUST00000165999.1	Cyp4f17	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000031833.10	ENSMUST00000166004.2	Mast3	protein_coding	0	0	1	0	1	0	1	chr8:70779167-70779566|Locus_12182	group1
ENSMUSG00000021782.14	ENSMUST00000166007.7	Dlg5	protein_coding	0	0	1	0	1	0	1	chr14:24135103-24135627|Locus_15022	group1
ENSMUSG00000041912.12	ENSMUST00000166032.7	Tdrkh	protein_coding	0	0	1	1	0	0	2	chr3:94425881-94426055|Locus_15526,chr3:94434577-94434626|Locus_15527	group1
ENSMUSG00000079434.8	ENSMUST00000166055.7	Neu2	protein_coding	0	0	1	0	1	0	1	chr1:87596606-87597105|Locus_8836	group1
ENSMUSG00000024798.15	ENSMUST00000166074.1	Htr7	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000004347.16	ENSMUST00000166102.7	Pde1c	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000021282.17	ENSMUST00000166123.8	Eif5	protein_coding	0	0	0	1	0	0	1	chr12:111544933-111545157|Locus_239	group1
ENSMUSG00000049100.15	ENSMUST00000166126.6	Pcdh10	protein_coding	0	0	1	0	1	0	1	chr3:45423674-45432810|Locus_4415	group1
ENSMUSG00000037568.12	ENSMUST00000166139.6	Vash2	protein_coding	0	0	1	3	1	0	4	chr1:190960296-190960345|Locus_7332,chr1:190949846-190950170|Locus_7333,chr1:190948646-190948720|Locus_7334,chr1:190948196-190948345|Locus_7335	group1
ENSMUSG00000022454.16	ENSMUST00000166170.7	Nell2	protein_coding	0	0	0	1	1	0	1	chr15:95219739-95220088|Locus_12050	group1
ENSMUSG00000026596.13	ENSMUST00000166172.8	Abl2	protein_coding	0	0	2	0	1	0	2	chr1:156641144-156641243|Locus_1555,chr1:156641269-156642818|Locus_1556	group1
ENSMUSG00000019232.14	ENSMUST00000166187.7	Etnppl	protein_coding	0	0	2	0	0	0	2	chr3:130617448-130620427|Locus_15177,chr3:130620657-130620706|Locus_15178	group1
ENSMUSG00000049303.10	ENSMUST00000166191.1	Syt12	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000090441.2	ENSMUST00000166227.2	Gm17651	protein_coding	0	0	1	0	1	0	1	chr3:97672892-97673191|Locus_1223	group1
ENSMUSG00000031955.10	ENSMUST00000166232.3	Bcar1	protein_coding	0	0	4	0	1	0	4	chr8:111720904-111720978|Locus_2354,chr8:111713778-111714052|Locus_2355,chr8:111712630-111713527|Locus_2356,chr8:111710499-111711198|Locus_2357	group1
ENSMUSG00000019892.13	ENSMUST00000166240.7	Lrriq1	protein_coding	0	0	1	0	0	0	1	chr10:103215148-103215247|Locus_16121	group1
ENSMUSG00000036790.5	ENSMUST00000166241.1	Slitrk2	protein_coding	0	0	3	0	1	0	3	chrX:66653324-66654563|Locus_9509,chrX:66654614-66655738|Locus_9510,chrX:66655939-66656688|Locus_9511	group1
ENSMUSG00000020863.15	ENSMUST00000166312.7	Luc7l3	protein_coding	0	0	1	2	1	0	3	chr11:94293215-94297008|Locus_13988,chr11:94291090-94291414|Locus_13989,chr11:94287940-94288364|Locus_13990	group1
ENSMUSG00000066406.15	ENSMUST00000166315.6	Akap13	protein_coding	0	0	6	0	0	0	6	chr7:75608925-75609149|Locus_16209,chr7:75610925-75611249|Locus_16210,chr7:75611300-75611374|Locus_16211,chr7:75611425-75611474|Locus_16212,chr7:75749194-75749393|Locus_16213,chr7:75749419-75749468|Locus_16214	group1
ENSMUSG00000038388.14	ENSMUST00000166318.7	Mpp6	protein_coding	0	0	1	0	1	0	1	chr6:50196520-50198530|Locus_12460	group1
ENSMUSG00000013822.7	ENSMUST00000166335.1	Elof1	protein_coding	0	0	1	0	1	0	1	chr9:22113314-22113638|Locus_692	group1
ENSMUSG00000032030.16	ENSMUST00000166367.7	Cul5	protein_coding	0	0	1	0	1	0	1	chr9:53617432-53621205|Locus_16262	group1
ENSMUSG00000025915.14	ENSMUST00000166384.7	Sgk3	protein_coding	0	0	1	0	1	0	1	chr1:9898803-9898977|Locus_3795	group1
ENSMUSG00000066900.11	ENSMUST00000166397.2	Suds3	protein_coding	0	0	1	0	0	0	1	chr5:117092580-117092929|Locus_15252	group1
ENSMUSG00000071655.11	ENSMUST00000166407.7	Ubxn1	protein_coding	0	0	1	0	0	0	1	chr19:8873517-8873766|Locus_7148	group1
ENSMUSG00000042700.16	ENSMUST00000166429.8	Sipa1l1	protein_coding	0	2	2	0	0	0	4	chr12:82265997-82311494|Locus_6451,chr12:82312945-82340931|Locus_6452,chr12:82341607-82342381|Locus_6453,chr12:82425162-82432808|Locus_6454	group1
ENSMUSG00000040621.14	ENSMUST00000166440.1	Gemin8	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000030109.15	ENSMUST00000166457.7	Slc6a12	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000017978.18	ENSMUST00000166458.8	Cadps2	protein_coding	0	0	1	0	1	0	1	chr6:23263498-23263572|Locus_10738	group1
ENSMUSG00000040282.13	ENSMUST00000166472.7	BC052040	protein_coding	0	0	1	0	1	0	1	chr2:115776945-115777269|Locus_11520	group1
ENSMUSG00000004460.16	ENSMUST00000166487.8	Dnajb11	protein_coding	0	0	0	1	0	0	1	chr16:22876458-22887071|Locus_744	group1
ENSMUSG00000025277.14	ENSMUST00000166497.8	Abhd6	protein_coding	0	0	1	0	1	0	1	chr14:8055574-8056748|Locus_13046	group1
ENSMUSG00000042992.15	ENSMUST00000166591.7	Borcs5	protein_coding	0	0	1	0	1	0	1	chr6:134710232-134711181|Locus_14031	group1
ENSMUSG00000031930.11	ENSMUST00000166615.2	Wwp2	protein_coding	0	0	0	1	1	0	1	chr8:107557075-107557574|Locus_11502	group1
ENSMUSG00000001289.12	ENSMUST00000166658.7	Pfdn5	protein_coding	0	0	1	0	1	0	1	chr15:102328800-102331579|Locus_12487	group1
ENSMUSG00000092035.8	ENSMUST00000166678.1	Peg10	protein_coding	0	0	4	3	2	0	7	chr6:4754326-4754600|Locus_3749,chr6:4755401-4755750|Locus_3750,chr6:4756601-4756950|Locus_3751,chr6:4757226-4757300|Locus_3752,chr6:4757326-4758575|Locus_3753,chr6:4758651-4759025|Locus_3754,chr6:4759276-4759625|Locus_3755	group1
ENSMUSG00000034751.16	ENSMUST00000166726.7	Mast4	protein_coding	0	0	1	0	1	0	1	chr13:102734686-102735460|Locus_10923	group1
ENSMUSG00000026828.11	ENSMUST00000166729.1	Galnt5	protein_coding	0	0	0	2	0	0	2	chr2:58045649-58045860|Locus_9116,chr2:58045588-58045837|Locus_16668	group1
ENSMUSG00000044519.8	ENSMUST00000166737.1	Zfp488	protein_coding	0	0	2	2	1	0	4	chr14:33970870-33971294|Locus_11451,chr14:33970420-33970719|Locus_11452,chr14:33969970-33970169|Locus_11453,chr14:33969545-33969769|Locus_11454	group1
ENSMUSG00000021840.16	ENSMUST00000166743.7	Mapk1ip1l	protein_coding	0	0	1	1	0	0	2	chr14:47310552-47310701|Locus_6643,chr14:47321876-47322250|Locus_6644	group1
ENSMUSG00000033594.11	ENSMUST00000166768.2	Spata2l	protein_coding	0	0	3	0	2	0	3	chr8:123231997-123235161|Locus_8374,chr8:123233621-123233995|Locus_16787,chr8:123232946-123233420|Locus_16788	group1
ENSMUSG00000046688.14	ENSMUST00000166778.2	Tifa	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000042502.10	ENSMUST00000166791.7	Cd2bp2	protein_coding	0	1	1	1	1	0	3	chr7:127195923-127196047|Locus_14788,chr7:127194225-127194826|Locus_14789,chr7:127193585-127193809|Locus_14790	group1
ENSMUSG00000037236.14	ENSMUST00000166793.7	Matr3	protein_coding	0	0	1	1	0	0	2	chr18:35583902-35588346|Locus_220,chr18:35590798-35590947|Locus_221	group1
ENSMUSG00000025404.15	ENSMUST00000166820.7	R3hdm2	protein_coding	0	0	1	0	1	0	1	chr10:127498448-127498847|Locus_15176	group1
ENSMUSG00000050164.10	ENSMUST00000166855.1	Mchr1	protein_coding	0	0	1	0	1	0	1	chr15:81237876-81238375|Locus_5488	group1
ENSMUSG00000022321.15	ENSMUST00000166873.8	Cdh10	protein_coding	0	1	2	0	1	0	3	chr15:18818947-18819071|Locus_10842,chr15:18820688-18899836|Locus_10843,chr15:19013211-19014085|Locus_10844	group1
ENSMUSG00000022752.8	ENSMUST00000166897.1	Tomm70a	protein_coding	0	0	1	0	1	0	1	chr16:57152617-57152991|Locus_10337	group1
ENSMUSG00000041014.17	ENSMUST00000166968.8	Nrg3	protein_coding	0	0	2	0	1	0	2	chr14:39472297-39472646|Locus_4295,chr14:38370402-38371287|Locus_4296	group1
ENSMUSG00000031545.6	ENSMUST00000167004.2	Gpat4	protein_coding	0	0	1	1	1	0	2	chr8:23190834-23208314|Locus_620,chr8:23173940-23174539|Locus_621	group1
ENSMUSG00000075289.4	ENSMUST00000167055.1	Carns1	protein_coding	0	0	1	1	2	0	2	chr19:4165449-4166248|Locus_1116,chr19:4165124-4165173|Locus_1117	group1
ENSMUSG00000034751.16	ENSMUST00000167058.7	Mast4	protein_coding	0	0	3	0	0	0	3	chr13:102737161-102737310|Locus_10920,chr13:102736311-102737060|Locus_10921,chr13:102735511-102735885|Locus_10922	group1
ENSMUSG00000015474.16	ENSMUST00000167097.8	Ppt2	protein_coding	0	1	0	0	0	0	1	chr17:34628136-34628235|Locus_12115	group1
ENSMUSG00000066392.11	ENSMUST00000167103.7	Nrxn3	protein_coding	0	0	1	0	0	0	1	chr12:88795468-88795517|Locus_4313	group1
ENSMUSG00000055240.16	ENSMUST00000167107.8	Zfp101	protein_coding	0	0	2	0	1	0	2	chr17:33382240-33382414|Locus_7244,chr17:33380765-33382164|Locus_7245	group1
ENSMUSG00000038615.17	ENSMUST00000167110.7	Nfe2l1	protein_coding	0	0	1	1	1	0	2	chr11:96818914-96820438|Locus_4209,chr11:96818689-96818788|Locus_4210	group1
ENSMUSG00000032363.15	ENSMUST00000167122.7	Adamts7	protein_coding	0	0	1	0	1	0	1	chr9:90204527-90207776|Locus_13611	group1
ENSMUSG00000071711.11	ENSMUST00000167140.7	Mpst	protein_coding	0	0	1	1	1	0	2	chr15:78410507-78410656|Locus_9574,chr15:78413796-78413870|Locus_9575	group1
ENSMUSG00000038615.17	ENSMUST00000167149.7	Nfe2l1	protein_coding	0	1	1	0	0	0	2	chr11:96827800-96829486|Locus_4207,chr11:96827425-96827674|Locus_4208	group1
ENSMUSG00000040771.13	ENSMUST00000167180.7	Oard1	protein_coding	0	0	1	0	1	0	1	chr17:48416709-48417058|Locus_1085	group1
ENSMUSG00000044499.11	ENSMUST00000167191.7	Hs3st5	protein_coding	0	1	1	1	2	0	3	chr10:36506989-36507238|Locus_10493,chr10:36832833-36833432|Locus_10494,chr10:36833583-36833757|Locus_10495	group1
ENSMUSG00000024683.5	ENSMUST00000167199.1	Mrpl16	protein_coding	0	0	1	0	1	0	1	chr19:11774292-11774816|Locus_17207	group1
ENSMUSG00000027797.15	ENSMUST00000167204.7	Dclk1	protein_coding	0	0	0	1	0	0	1	chr3:55468165-55468464|Locus_2441	group1
ENSMUSG00000023913.17	ENSMUST00000167214.7	Pla2g7	protein_coding	0	0	0	0	0	2	2	chr17:43589539-43589713|Locus_10162,chr17:43589533-43589830|Locus_15732	group1
ENSMUSG00000027288.16	ENSMUST00000167241.1	Zfp106	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000035835.14	ENSMUST00000167250.7	Plppr3	protein_coding	0	0	1	0	0	0	1	chr10:79865788-79865837|Locus_6266	group1
ENSMUSG00000029771.12	ENSMUST00000167252.4	Irf5	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSMUSG00000019944.14	ENSMUST00000167286.7	Rhobtb1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSMUSG00000007812.16	ENSMUST00000167316.7	Zfp655	protein_coding	0	0	2	0	1	0	2	chr5:145242980-145244129|Locus_15520,chr5:145244230-145245179|Locus_15521	group1
ENSMUSG00000090698.2	ENSMUST00000167323.2	Apold1	protein_coding	0	0	1	1	1	0	2	chr6:134983945-134984444|Locus_11394,chr6:134985020-134985119|Locus_11395	group1
