anno	seqnames	start	end	width	peak	groupname	gene_type	gene_name	location	transcriptID
CDS (ENSMUST00000208151.1, CDS 15 of 102, 1328bp)	chr2	112652583	112652807	225	chr2:112652583-112652807|Locus_5102	group1	protein_coding	Ryr3	CDS	ENSMUST00000208151.1
UTR3 (ENSMUST00000208213.1)	chr7	67226896	67227270	375	chr7:67226896-67227270|Locus_16138	group1	protein_coding	Lysmd4	UTR3	ENSMUST00000208213.1
UTR3 (ENSMUST00000208222.1)	chr9	14331813	14332137	325	chr9:14331813-14332137|Locus_16270	group1	protein_coding	Sesn3	UTR3	ENSMUST00000208222.1
CDS (ENSMUST00000208235.1, CDS 3 of 3, 45bp)	chrX	153729124	153741324	12201	chrX:153729124-153741324|Locus_14771	group1	protein_coding	2210013O21Rik	CDS	ENSMUST00000208235.1
UTR3 (ENSMUST00000208253.1)	chr7	44877165	44877764	600	chr7:44877165-44877764|Locus_16239	group1	protein_coding	Med25	UTR3	ENSMUST00000208253.1
CDS (ENSMUST00000208454.1, CDS 2 of 2, 221bp)	chr7	120726215	120726514	300	chr7:120726215-120726514|Locus_8248	group1	protein_coding	BC030336	CDS	ENSMUST00000208454.1
CDS (ENSMUST00000208626.1, CDS 1 of 1, 1581bp)	chr7	44818566	44828883	10318	chr7:44818566-44828883|Locus_241	group1	protein_coding	Nup62	CDS	ENSMUST00000208626.1
CDS (ENSMUST00000208626.1, CDS 1 of 1, 1581bp)	chr7	44829434	44830733	1300	chr7:44829434-44830733|Locus_242	group1	protein_coding	Nup62	CDS	ENSMUST00000208626.1
UTR3 (ENSMUST00000208694.1)	chr9	19649644	19649693	50	chr9:19649644-19649693|Locus_9442	group1	protein_coding	Zfp317	UTR3	ENSMUST00000208694.1
CDS (ENSMUST00000208720.1, CDS 6 of 8, 804bp)	chr7	90375849	90375948	100	chr7:90375849-90375948|Locus_17026	group1	protein_coding	Sytl2	CDS	ENSMUST00000208720.1
CDS (ENSMUST00000208741.1, CDS 1 of 5, 58bp)	chrX	164419930	164423244	3315	chrX:164419930-164423244|Locus_4488	group1	protein_coding	Piga	CDS	ENSMUST00000208741.1
CDS (ENSMUST00000208741.1, CDS 4 of 5, 207bp)	chrX	164428970	164431981	3012	chrX:164428970-164431981|Locus_4489	group1	protein_coding	Piga	CDS	ENSMUST00000208741.1
Intron (ENSMUST00000208822.1, intron 4 of 5)	chr7	61944173	61944247	75	chr7:61944173-61944247|Locus_421	group1	processed_transcript	A330076H08Rik	Intron	ENSMUST00000208822.1
UTR3 (ENSMUST00000208827.1)	chr5	37229448	37229547	100	chr5:37229448-37229547|Locus_11379	group1	protein_coding	Gm1043	UTR3	ENSMUST00000208827.1
CDS (ENSMUST00000208839.1, CDS 1 of 3, 34bp)	chr8	3153478	3154327	850	chr8:3153478-3154327|Locus_3413	group1	protein_coding	Insr	CDS	ENSMUST00000208839.1
UTR3 (ENSMUST00000208852.1)	chr5	37149102	37149751	650	chr5:37149102-37149751|Locus_11373	group1	protein_coding	Jakmip1	UTR3	ENSMUST00000208852.1
UTR3 (ENSMUST00000208852.1)	chr5	37150002	37150626	625	chr5:37150002-37150626|Locus_11374	group1	protein_coding	Jakmip1	UTR3	ENSMUST00000208852.1
CDS (ENSMUST00000208873.1, CDS 2 of 2, 113bp)	chr7	120732385	120732759	375	chr7:120732385-120732759|Locus_8250	group1	protein_coding	BC030336	CDS	ENSMUST00000208873.1
Promoter (ENSMUST00000208953.1)	chr7	61829352	61863214	33863	chr7:61829352-61863214|Locus_10615	group1	lincRNA	A230057D06Rik	Promoter	ENSMUST00000208953.1
UTR3 (ENSMUST00000209031.1)	chr11	79017162	79017211	50	chr11:79017162-79017211|Locus_3647	group1	protein_coding	Ksr1	UTR3	ENSMUST00000209031.1
UTR3 (ENSMUST00000209034.1)	chr7	29174188	29174312	125	chr7:29174188-29174312|Locus_12572	group1	protein_coding	Psmd8	UTR3	ENSMUST00000209034.1
Intron (ENSMUST00000209115.1, intron 3 of 4)	chr7	61534780	61535244	465	chr7:61534780-61535244|Locus_10565	group1	lincRNA	B230209E15Rik	Intron	ENSMUST00000209115.1
UTR3 (ENSMUST00000209117.1)	chr7	84615641	84615740	100	chr7:84615641-84615740|Locus_12982	group1	protein_coding	Zfand6	UTR3	ENSMUST00000209117.1
CDS (ENSMUST00000209177.1, CDS 1 of 5, 873bp)	chr7	44591564	44591663	100	chr7:44591564-44591663|Locus_3510	group1	protein_coding	Kcnc3	CDS	ENSMUST00000209177.1
CDS (ENSMUST00000209177.1, CDS 2 of 5, 1108bp)	chr7	44595745	44596044	300	chr7:44595745-44596044|Locus_3511	group1	protein_coding	Kcnc3	CDS	ENSMUST00000209177.1
CDS (ENSMUST00000209208.1, CDS 1 of 1, 159bp)	chr8	90816145	90817289	1145	chr8:90816145-90817289|Locus_388	group1	protein_coding	Gm45396	CDS	ENSMUST00000209208.1
CDS (ENSMUST00000209368.1, CDS 1 of 4, 241bp)	chr7	102015885	102016009	125	chr7:102015885-102016009|Locus_3366	group1	protein_coding	Il18bp	CDS	ENSMUST00000209368.1
CDS (ENSMUST00000209413.1, CDS 26 of 26, 558bp)	chr19	50636444	50678155	41712	chr19:50636444-50678155|Locus_12662	group1	protein_coding	Sorcs1	CDS	ENSMUST00000209413.1
CDS (ENSMUST00000209415.1, CDS 2 of 3, 183bp)	chr8	70452469	70455514	3046	chr8:70452469-70455514|Locus_8320	group1	protein_coding	Klhl26	CDS	ENSMUST00000209415.1
UTR3 (ENSMUST00000209415.1)	chr8	70450669	70450918	250	chr8:70450669-70450918|Locus_8322	group1	protein_coding	Klhl26	UTR3	ENSMUST00000209415.1
CDS (ENSMUST00000209422.1, CDS 2 of 2, 589bp)	chr16	23612967	23613491	525	chr16:23612967-23613491|Locus_14032	group1	protein_coding	Rtp4	CDS	ENSMUST00000209422.1
UTR3 (ENSMUST00000209490.1)	chr8	78732662	78732936	275	chr8:78732662-78732936|Locus_16460	group1	protein_coding	Slc10a7	UTR3	ENSMUST00000209490.1
CDS (ENSMUST00000209505.1, CDS 15 of 15, 84bp)	chr7	110094361	110094835	475	chr7:110094361-110094835|Locus_5549	group1	protein_coding	Zfp143	CDS	ENSMUST00000209505.1
UTR3 (ENSMUST00000209579.1)	chr7	101793447	101793521	75	chr7:101793447-101793521|Locus_5262	group1	protein_coding	Clpb	UTR3	ENSMUST00000209579.1
UTR3 (ENSMUST00000209579.1)	chr7	101794022	101794271	250	chr7:101794022-101794271|Locus_5263	group1	protein_coding	Clpb	UTR3	ENSMUST00000209579.1
CDS (ENSMUST00000209617.1, CDS 12 of 16, 2438bp)	chr7	45794525	45794699	175	chr7:45794525-45794699|Locus_11401	group1	protein_coding	Lmtk3	CDS	ENSMUST00000209617.1
CDS (ENSMUST00000209617.1, CDS 12 of 16, 2438bp)	chr7	45794950	45795349	400	chr7:45794950-45795349|Locus_11402	group1	protein_coding	Lmtk3	CDS	ENSMUST00000209617.1
UTR3 (ENSMUST00000209617.1)	chr7	45803776	45804144	369	chr7:45803776-45804144|Locus_11403	group1	protein_coding	Lmtk3	UTR3	ENSMUST00000209617.1
CDS (ENSMUST00000209639.1, CDS 13 of 13, 1390bp)	chr7	101998840	101999039	200	chr7:101998840-101999039|Locus_576	group1	protein_coding	Numa1	CDS	ENSMUST00000209639.1
CDS (ENSMUST00000209690.1, CDS 2 of 5, 100bp)	chr7	140853552	140854601	1050	chr7:140853552-140854601|Locus_11539	group1	protein_coding	Gm45785	CDS	ENSMUST00000209690.1
UTR5 (ENSMUST00000209765.1)	chr2	27442749	27443348	600	chr2:27442749-27443348|Locus_393	group1	protein_coding	D2Bwg1423e	UTR5	ENSMUST00000209765.1
UTR3 (ENSMUST00000209765.1)	chr2	27443649	27444023	375	chr2:27443649-27444023|Locus_394	group1	protein_coding	D2Bwg1423e	UTR3	ENSMUST00000209765.1
CDS (ENSMUST00000209829.1, CDS 1 of 7, 1368bp)	chr12	109033412	109033736	325	chr12:109033412-109033736|Locus_11282	group1	protein_coding	Begain	CDS	ENSMUST00000209829.1
CDS (ENSMUST00000209829.1, CDS 1 of 7, 1368bp)	chr12	109032887	109033111	225	chr12:109032887-109033111|Locus_11283	group1	protein_coding	Begain	CDS	ENSMUST00000209829.1
CDS (ENSMUST00000209846.1, CDS 2 of 2, 193bp)	chr13	54233271	54233345	75	chr13:54233271-54233345|Locus_3261	group1	protein_coding	Hrh2	CDS	ENSMUST00000209846.1
CDS (ENSMUST00000209846.1, CDS 2 of 2, 193bp)	chr13	54233371	54233795	425	chr13:54233371-54233795|Locus_3262	group1	protein_coding	Hrh2	CDS	ENSMUST00000209846.1
CDS (ENSMUST00000209851.1, CDS 7 of 7, 114bp)	chr8	31159488	31159887	400	chr8:31159488-31159887|Locus_14126	group1	protein_coding	Tti2	CDS	ENSMUST00000209851.1
CDS (ENSMUST00000209859.1, CDS 1 of 15, 64bp)	chr18	11983269	11983543	275	chr18:11983269-11983543|Locus_11184	group1	protein_coding	Tmem241	CDS	ENSMUST00000209859.1
CDS (ENSMUST00000209902.1, CDS 16 of 25, 218bp)	chr12	34373839	34389269	15431	chr12:34373839-34389269|Locus_16866	group1	protein_coding	Hdac9	CDS	ENSMUST00000209902.1
UTR3 (ENSMUST00000209902.1)	chr12	34051955	34052254	300	chr12:34051955-34052254|Locus_16867	group1	protein_coding	Hdac9	UTR3	ENSMUST00000209902.1
CDS (ENSMUST00000209913.1, CDS 10 of 10, 90bp)	chr8	13939646	13940395	750	chr8:13939646-13940395|Locus_13474	group1	protein_coding	Fbxo25	CDS	ENSMUST00000209913.1
CDS (ENSMUST00000210129.1, CDS 8 of 8, 83bp)	chr8	31161808	31161882	75	chr8:31161808-31161882|Locus_8299	group1	protein_coding	Tti2	CDS	ENSMUST00000210129.1
CDS (ENSMUST00000210129.1, CDS 8 of 8, 83bp)	chr8	31160288	31163060	2773	chr8:31160288-31163060|Locus_14125	group1	protein_coding	Tti2	CDS	ENSMUST00000210129.1
CDS (ENSMUST00000210135.1, CDS 1 of 18, 657bp)	chr14	27652770	27653319	550	chr14:27652770-27653319|Locus_8761	group1	protein_coding	Erc2	CDS	ENSMUST00000210135.1
CDS (ENSMUST00000210135.1, CDS 3 of 18, 417bp)	chr14	27776990	27777189	200	chr14:27776990-27777189|Locus_8762	group1	protein_coding	Erc2	CDS	ENSMUST00000210135.1
CDS (ENSMUST00000210246.1, CDS 3 of 5, 786bp)	chr8	92360733	92360882	150	chr8:92360733-92360882|Locus_12096	group1	protein_coding	Irx5	CDS	ENSMUST00000210246.1
CDS (ENSMUST00000210250.1, CDS 1 of 3, 1480bp)	chr8	70450944	70451993	1050	chr8:70450944-70451993|Locus_8321	group1	protein_coding	Klhl26	CDS	ENSMUST00000210250.1
CDS (ENSMUST00000210282.1, CDS 1 of 2, 257bp)	chr7	13005773	13006172	400	chr7:13005773-13006172|Locus_8136	group1	protein_coding	Zbtb45	CDS	ENSMUST00000210282.1
CDS (ENSMUST00000210325.1, CDS 4 of 4, 1813bp)	chr10	82059847	82059921	75	chr10:82059847-82059921|Locus_11554	group1	protein_coding	Zfp873	CDS	ENSMUST00000210325.1
CDS (ENSMUST00000210325.1, CDS 4 of 4, 1813bp)	chr10	82060422	82061096	675	chr10:82060422-82061096|Locus_11555	group1	protein_coding	Zfp873	CDS	ENSMUST00000210325.1
CDS (ENSMUST00000210337.1, CDS 1 of 1, 855bp)	chr8	35384474	35385148	675	chr8:35384474-35385148|Locus_9402	group1	protein_coding	Ppp1r3b	CDS	ENSMUST00000210337.1
UTR3 (ENSMUST00000210337.1)	chr8	35385499	35385748	250	chr8:35385499-35385748|Locus_9403	group1	protein_coding	Ppp1r3b	UTR3	ENSMUST00000210337.1
Promoter (ENSMUST00000210360.1)	chr7	45367639	45367888	250	chr7:45367639-45367888|Locus_11834	group1	lincRNA	Gm45619	Promoter	ENSMUST00000210360.1
CDS (ENSMUST00000210390.1, CDS 1 of 1, 822bp)	chr8	111056858	111057657	800	chr8:111056858-111057657|Locus_8351	group1	protein_coding	Exosc6	CDS	ENSMUST00000210390.1
CDS (ENSMUST00000210477.1, CDS 3 of 3, 1619bp)	chr5	98186037	98186236	200	chr5:98186037-98186236|Locus_16658	group1	protein_coding	Prdm8	CDS	ENSMUST00000210477.1
CDS (ENSMUST00000210489.1, CDS 5 of 10, 120bp)	chr13	103749095	103753083	3989	chr13:103749095-103753083|Locus_6592	group1	protein_coding	Srek1	CDS	ENSMUST00000210489.1
CDS (ENSMUST00000210489.1, CDS 3 of 10, 96bp)	chr13	103743173	103748819	5647	chr13:103743173-103748819|Locus_6593	group1	protein_coding	Srek1	CDS	ENSMUST00000210489.1
CDS (ENSMUST00000210564.1, CDS 1 of 1, 600bp)	chr18	67205366	67206640	1275	chr18:67205366-67206640|Locus_13643	group1	protein_coding	Chmp1b	CDS	ENSMUST00000210564.1
CDS (ENSMUST00000210676.1, CDS 8 of 11, 605bp)	chr8	80788594	80788843	250	chr8:80788594-80788843|Locus_2931	group1	protein_coding	Gab1	CDS	ENSMUST00000210676.1
CDS (ENSMUST00000210682.1, CDS 1 of 32, 218bp)	chr7	102120373	102120547	175	chr7:102120373-102120547|Locus_10032	group1	protein_coding	Nup98	CDS	ENSMUST00000210682.1
UTR3 (ENSMUST00000210682.1)	chr7	102119548	102120172	625	chr7:102119548-102120172|Locus_10033	group1	protein_coding	Nup98	UTR3	ENSMUST00000210682.1
CDS (ENSMUST00000210781.1, CDS 10 of 13, 1962bp)	chr7	15989058	15989232	175	chr7:15989058-15989232|Locus_9346	group1	protein_coding	Bicra	CDS	ENSMUST00000210781.1
CDS (ENSMUST00000210781.1, CDS 1 of 13, 1112bp)	chr7	15971772	15972321	550	chr7:15971772-15972321|Locus_9347	group1	protein_coding	Bicra	CDS	ENSMUST00000210781.1
CDS (ENSMUST00000210984.1, CDS 3 of 4, 60bp)	chr7	101898578	101899063	486	chr7:101898578-101899063|Locus_16200	group1	protein_coding	Anapc15	CDS	ENSMUST00000210984.1
CDS (ENSMUST00000210984.1, CDS 4 of 4, 138bp)	chr7	101898895	101899069	175	chr7:101898895-101899069|Locus_16861	group1	protein_coding	Anapc15	CDS	ENSMUST00000210984.1
CDS (ENSMUST00000211000.1, CDS 2 of 3, 125bp)	chr7	142009060	142010258	1199	chr7:142009060-142010258|Locus_555	group1	protein_coding	Mob2	CDS	ENSMUST00000211000.1
CDS (ENSMUST00000211007.1, CDS 1 of 1, 558bp)	chr8	11558539	11562539	4001	chr8:11558539-11562539|Locus_9626	group1	protein_coding	Ing1	CDS	ENSMUST00000211007.1
CDS (ENSMUST00000211060.1, CDS 2 of 4, 100bp)	chr9	37517447	37523527	6081	chr9:37517447-37523527|Locus_8417	group1	protein_coding	Msantd2	CDS	ENSMUST00000211060.1
UTR3 (ENSMUST00000211094.1)	chr6	142419083	142419232	150	chr6:142419083-142419232|Locus_10520	group1	protein_coding	Spx	UTR3	ENSMUST00000211094.1
CDS (ENSMUST00000211109.1, CDS 1 of 4, 1396bp)	chr8	85110528	85110977	450	chr8:85110528-85110977|Locus_9416	group1	protein_coding	Zfp791	CDS	ENSMUST00000211109.1
CDS (ENSMUST00000211109.1, CDS 1 of 4, 1396bp)	chr8	85109453	85110202	750	chr8:85109453-85110202|Locus_9417	group1	protein_coding	Zfp791	CDS	ENSMUST00000211109.1
UTR5 (ENSMUST00000211206.1)	chr7	142060212	142060561	350	chr7:142060212-142060561|Locus_554	group1	protein_coding	Mob2	UTR5	ENSMUST00000211206.1
UTR3 (ENSMUST00000211429.1)	chr7	45131231	45131455	225	chr7:45131231-45131455|Locus_481	group1	protein_coding	Flt3l	UTR3	ENSMUST00000211429.1
Intron (ENSMUST00000211443.1, intron 2 of 3)	chr16	21805330	21805429	100	chr16:21805330-21805429|Locus_95	group1	lincRNA	1300002E11Rik	Intron	ENSMUST00000211443.1
CDS (ENSMUST00000211518.1, CDS 6 of 6, 12bp)	chr8	27053444	27054368	925	chr8:27053444-27054368|Locus_1644	group1	protein_coding	Prosc	CDS	ENSMUST00000211518.1
CDS (ENSMUST00000211649.1, CDS 2 of 9, 665bp)	chr7	16140642	16140991	350	chr7:16140642-16140991|Locus_1510	group1	protein_coding	Slc8a2	CDS	ENSMUST00000211649.1
UTR3 (ENSMUST00000211649.1)	chr7	16159778	16160077	300	chr7:16159778-16160077|Locus_1511	group1	protein_coding	Slc8a2	UTR3	ENSMUST00000211649.1
CDS (ENSMUST00000211674.1, CDS 1 of 1, 1173bp)	chr7	46099646	46099795	150	chr7:46099646-46099795|Locus_3530	group1	protein_coding	Kcnj11	CDS	ENSMUST00000211674.1
CDS (ENSMUST00000211674.1, CDS 1 of 1, 1173bp)	chr7	46098671	46099145	475	chr7:46098671-46099145|Locus_3531	group1	protein_coding	Kcnj11	CDS	ENSMUST00000211674.1
UTR3 (ENSMUST00000211674.1)	chr7	46098521	46098570	50	chr7:46098521-46098570|Locus_3532	group1	protein_coding	Kcnj11	UTR3	ENSMUST00000211674.1
UTR3 (ENSMUST00000211674.1)	chr7	46097671	46097745	75	chr7:46097671-46097745|Locus_3533	group1	protein_coding	Kcnj11	UTR3	ENSMUST00000211674.1
UTR3 (ENSMUST00000211674.1)	chr7	46097546	46097595	50	chr7:46097546-46097595|Locus_3534	group1	protein_coding	Kcnj11	UTR3	ENSMUST00000211674.1
UTR3 (ENSMUST00000211684.1)	chr14	27879552	27879976	425	chr14:27879552-27879976|Locus_8763	group1	protein_coding	Erc2	UTR3	ENSMUST00000211684.1
CDS (ENSMUST00000211733.1, CDS 10 of 10, 1541bp)	chr5	113191084	113191258	175	chr5:113191084-113191258|Locus_9268	group1	protein_coding	2900026A02Rik	CDS	ENSMUST00000211733.1
CDS (ENSMUST00000211733.1, CDS 10 of 10, 1541bp)	chr5	113190984	113191058	75	chr5:113190984-113191058|Locus_9269	group1	protein_coding	2900026A02Rik	CDS	ENSMUST00000211733.1
CDS (ENSMUST00000211733.1, CDS 8 of 10, 2664bp)	chr5	113183761	113184010	250	chr5:113183761-113184010|Locus_9270	group1	protein_coding	2900026A02Rik	CDS	ENSMUST00000211733.1
CDS (ENSMUST00000211735.1, CDS 5 of 10, 2667bp)	chr7	45008526	45008575	50	chr7:45008526-45008575|Locus_8188	group1	protein_coding	Scaf1	CDS	ENSMUST00000211735.1
CDS (ENSMUST00000211735.1, CDS 5 of 10, 2667bp)	chr7	45007376	45007425	50	chr7:45007376-45007425|Locus_8189	group1	protein_coding	Scaf1	CDS	ENSMUST00000211735.1
CDS (ENSMUST00000211735.1, CDS 5 of 10, 2667bp)	chr7	45006401	45006825	425	chr7:45006401-45006825|Locus_8190	group1	protein_coding	Scaf1	CDS	ENSMUST00000211735.1
CDS (ENSMUST00000211781.1, CDS 2 of 4, 813bp)	chr10	125227945	125230821	2877	chr10:125227945-125230821|Locus_5279	group1	protein_coding	Slc16a7	CDS	ENSMUST00000211781.1
CDS (ENSMUST00000211859.1, CDS 3 of 3, 97bp)	chr8	94854166	94854615	450	chr8:94854166-94854615|Locus_14123	group1	protein_coding	Coq9	CDS	ENSMUST00000211859.1
CDS (ENSMUST00000211896.1, CDS 12 of 18, 130bp)	chr5	107497791	107503891	6101	chr5:107497791-107503891|Locus_365	group1	protein_coding	Btbd8	CDS	ENSMUST00000211896.1
CDS (ENSMUST00000211896.1, CDS 16 of 18, 140bp)	chr5	107505091	107510911	5821	chr5:107505091-107510911|Locus_366	group1	protein_coding	Btbd8	CDS	ENSMUST00000211896.1
CDS (ENSMUST00000211896.1, CDS 17 of 18, 2247bp)	chr5	107506876	107508400	1525	chr5:107506876-107508400|Locus_7979	group1	protein_coding	Btbd8	CDS	ENSMUST00000211896.1
CDS (ENSMUST00000211896.1, CDS 17 of 18, 2247bp)	chr5	107508626	107509200	575	chr5:107508626-107509200|Locus_7980	group1	protein_coding	Btbd8	CDS	ENSMUST00000211896.1
UTR3 (ENSMUST00000211933.1)	chr9	3389865	3389939	75	chr9:3389865-3389939|Locus_13982	group1	protein_coding	Alkbh8	UTR3	ENSMUST00000211933.1
UTR3 (ENSMUST00000212050.1)	chr8	122897253	122897302	50	chr8:122897253-122897302|Locus_16563	group1	protein_coding	Ankrd11	UTR3	ENSMUST00000212050.1
CDS (ENSMUST00000212072.1, CDS 1 of 2, 43bp)	chr8	111666093	111669971	3879	chr8:111666093-111669971|Locus_7230	group1	protein_coding	Zfp1	CDS	ENSMUST00000212072.1
CDS (ENSMUST00000212072.1, CDS 2 of 2, 1070bp)	chr8	111670247	111670321	75	chr8:111670247-111670321|Locus_7231	group1	protein_coding	Zfp1	CDS	ENSMUST00000212072.1
CDS (ENSMUST00000212072.1, CDS 2 of 2, 1070bp)	chr8	111670397	111670921	525	chr8:111670397-111670921|Locus_7232	group1	protein_coding	Zfp1	CDS	ENSMUST00000212072.1
CDS (ENSMUST00000212075.1, CDS 1 of 2, 462bp)	chr9	4376562	4386218	9657	chr9:4376562-4386218|Locus_16711	group1	protein_coding	Msantd4	CDS	ENSMUST00000212075.1
UTR3 (ENSMUST00000212140.1)	chr8	70778717	70778916	200	chr8:70778717-70778916|Locus_12183	group1	protein_coding	Mast3	UTR3	ENSMUST00000212140.1
CDS (ENSMUST00000212149.1, CDS 11 of 11, 1479bp)	chr17	25964945	25965319	375	chr17:25964945-25965319|Locus_11808	group1	protein_coding	Capn15	CDS	ENSMUST00000212149.1
CDS (ENSMUST00000212149.1, CDS 11 of 11, 1479bp)	chr17	25964370	25964544	175	chr17:25964370-25964544|Locus_11809	group1	protein_coding	Capn15	CDS	ENSMUST00000212149.1
CDS (ENSMUST00000212171.1, CDS 2 of 2, 879bp)	chr8	67490958	67491282	325	chr8:67490958-67491282|Locus_4158	group1	protein_coding	Nat1	CDS	ENSMUST00000212171.1
CDS (ENSMUST00000212171.1, CDS 2 of 2, 879bp)	chr8	67491658	67491707	50	chr8:67491658-67491707|Locus_4159	group1	protein_coding	Nat1	CDS	ENSMUST00000212171.1
CDS (ENSMUST00000212175.1, CDS 1 of 3, 1310bp)	chr8	47710844	47711568	725	chr8:47710844-47711568|Locus_14968	group1	protein_coding	Cdkn2aip	CDS	ENSMUST00000212175.1
UTR3 (ENSMUST00000212214.1)	chr8	95452996	95453320	325	chr8:95452996-95453320|Locus_2374	group1	protein_coding	Csnk2a2	UTR3	ENSMUST00000212214.1
Intron (ENSMUST00000212252.1, intron 3 of 9)	chr1	133256424	133256773	350	chr1:133256424-133256773|Locus_344	group1	protein_coding	Plekha6	Intron	ENSMUST00000212252.1
Intron (ENSMUST00000212252.1, intron 3 of 9)	chr1	133256575	133256749	175	chr1:133256575-133256749|Locus_9039	group1	protein_coding	Plekha6	Intron	ENSMUST00000212252.1
UTR3 (ENSMUST00000212276.1)	chr5	113090598	113090697	100	chr5:113090598-113090697|Locus_9271	group1	protein_coding	2900026A02Rik	UTR3	ENSMUST00000212276.1
UTR3 (ENSMUST00000212276.1)	chr5	113089848	113090147	300	chr5:113089848-113090147|Locus_9272	group1	protein_coding	2900026A02Rik	UTR3	ENSMUST00000212276.1
UTR3 (ENSMUST00000212276.1)	chr5	113086523	113086747	225	chr5:113086523-113086747|Locus_9273	group1	protein_coding	2900026A02Rik	UTR3	ENSMUST00000212276.1
CDS (ENSMUST00000212294.1, CDS 10 of 10, 558bp)	chr9	3385215	3385614	400	chr9:3385215-3385614|Locus_13981	group1	protein_coding	Alkbh8	CDS	ENSMUST00000212294.1
CDS (ENSMUST00000212308.1, CDS 1 of 19, 168bp)	chr8	70018598	70019522	925	chr8:70018598-70019522|Locus_16053	group1	protein_coding	Mau2	CDS	ENSMUST00000212308.1
CDS (ENSMUST00000212355.1, CDS 1 of 3, 2072bp)	chr5	143289338	143289612	275	chr5:143289338-143289612|Locus_11048	group1	protein_coding	Zfp853	CDS	ENSMUST00000212355.1
CDS (ENSMUST00000212355.1, CDS 1 of 3, 2072bp)	chr5	143288513	143288837	325	chr5:143288513-143288837|Locus_11049	group1	protein_coding	Zfp853	CDS	ENSMUST00000212355.1
CDS (ENSMUST00000212355.1, CDS 1 of 3, 2072bp)	chr5	143287663	143287887	225	chr5:143287663-143287887|Locus_11050	group1	protein_coding	Zfp853	CDS	ENSMUST00000212355.1
UTR3 (ENSMUST00000212355.1)	chr5	143287413	143287487	75	chr5:143287413-143287487|Locus_11051	group1	protein_coding	Zfp853	UTR3	ENSMUST00000212355.1
Intron (ENSMUST00000212373.1, intron 4 of 4)	chr9	41580822	41581146	325	chr9:41580822-41581146|Locus_15663	group1	processed_transcript	2610203C20Rik	Intron	ENSMUST00000212373.1
Intron (ENSMUST00000212373.1, intron 4 of 4)	chr9	41590301	41590350	50	chr9:41590301-41590350|Locus_15664	group1	processed_transcript	2610203C20Rik	Intron	ENSMUST00000212373.1
CDS (ENSMUST00000212396.1, CDS 13 of 15, 1989bp)	chr19	43902431	43902630	200	chr19:43902431-43902630|Locus_15265	group1	protein_coding	Dnmbp	CDS	ENSMUST00000212396.1
CDS (ENSMUST00000212396.1, CDS 13 of 15, 1989bp)	chr19	43901481	43901805	325	chr19:43901481-43901805|Locus_15266	group1	protein_coding	Dnmbp	CDS	ENSMUST00000212396.1
CDS (ENSMUST00000212396.1, CDS 13 of 15, 1989bp)	chr19	43890678	43901430	10753	chr19:43890678-43901430|Locus_15267	group1	protein_coding	Dnmbp	CDS	ENSMUST00000212396.1
CDS (ENSMUST00000212396.1, CDS 2 of 15, 551bp)	chr19	43848121	43850217	2097	chr19:43848121-43850217|Locus_15268	group1	protein_coding	Dnmbp	CDS	ENSMUST00000212396.1
CDS (ENSMUST00000212524.1, CDS 6 of 7, 185bp)	chr8	107009914	107011689	1776	chr8:107009914-107011689|Locus_5339	group1	protein_coding	Sntb2	CDS	ENSMUST00000212524.1
UTR3 (ENSMUST00000212524.1)	chr8	107014690	107014839	150	chr8:107014690-107014839|Locus_5340	group1	protein_coding	Sntb2	UTR3	ENSMUST00000212524.1
CDS (ENSMUST00000212549.1, CDS 3 of 3, 1090bp)	chr8	69302398	69302572	175	chr8:69302398-69302572|Locus_5788	group1	protein_coding	D130040H23Rik	CDS	ENSMUST00000212549.1
