anno	seqnames	start	end	width	peak	groupname	gene_type	gene_name	location	transcriptID
UTR3 (ENST00000477717.1)	chr1	77528956	77529055	100	chr1:77528956-77529055|Locus_7404	group1	protein_coding	ST6GALNAC5	UTR3	ENST00000477717.1
CDS (ENST00000477853.1, CDS 1 of 23, 180bp)	chr1	19545483	19545857	375	chr1:19545483-19545857|Locus_2197	group1	protein_coding	EMC1	CDS	ENST00000477853.1
CDS (ENST00000477973.2, CDS 1 of 4, 253bp)	chr3	72427469	72427693	225	chr3:72427469-72427693|Locus_2554	group1	protein_coding	RYBP	CDS	ENST00000477973.2
CDS (ENST00000478393.1, CDS 6 of 6, 105bp)	chr7	150020561	150023015	2455	chr7:150020561-150023015|Locus_6383	group1	protein_coding	ACTR3C	CDS	ENST00000478393.1
CDS (ENST00000478691.1, CDS 1 of 8, 613bp)	chr1	23636826	23637150	325	chr1:23636826-23637150|Locus_352	group1	protein_coding	HNRNPR	CDS	ENST00000478691.1
UTR5 (ENST00000478753.2)	chr16	30457052	30457101	50	chr16:30457052-30457101|Locus_2091	group1	protein_coding	SEPHS2	UTR5	ENST00000478753.2
CDS (ENST00000478753.2, CDS 1 of 1, 1452bp)	chr16	30455877	30456726	850	chr16:30455877-30456726|Locus_2092	group1	protein_coding	SEPHS2	CDS	ENST00000478753.2
CDS (ENST00000478753.2, CDS 1 of 1, 1452bp)	chr16	30455427	30455751	325	chr16:30455427-30455751|Locus_2093	group1	protein_coding	SEPHS2	CDS	ENST00000478753.2
UTR3 (ENST00000478753.2)	chr16	30455027	30455201	175	chr16:30455027-30455201|Locus_2094	group1	protein_coding	SEPHS2	UTR3	ENST00000478753.2
CDS (ENST00000478789.1, CDS 2 of 2, 403bp)	chr7	150093670	150094144	475	chr7:150093670-150094144|Locus_3243	group1	protein_coding	ZNF775	CDS	ENST00000478789.1
CDS (ENST00000478968.2, CDS 1 of 9, 191bp)	chr3	52728554	52728903	350	chr3:52728554-52728903|Locus_5282	group1	protein_coding	GLT8D1	CDS	ENST00000478968.2
CDS (ENST00000479054.1, CDS 16 of 21, 1410bp)	chr3	52521614	52521763	150	chr3:52521614-52521763|Locus_745	group1	protein_coding	NISCH	CDS	ENST00000479054.1
CDS (ENST00000479054.1, CDS 21 of 21, 611bp)	chr3	52526171	52526420	250	chr3:52526171-52526420|Locus_746	group1	protein_coding	NISCH	CDS	ENST00000479054.1
CDS (ENST00000479371.1, CDS 10 of 10, 11bp)	chr9	139700029	139700568	540	chr9:139700029-139700568|Locus_47	group1	protein_coding	KIAA1984	CDS	ENST00000479371.1
CDS (ENST00000479665.1, CDS 1 of 7, 413bp)	chr3	28365469	28365668	200	chr3:28365469-28365668|Locus_6115	group1	protein_coding	AZI2	CDS	ENST00000479665.1
CDS (ENST00000479668.1, CDS 1 of 3, 157bp)	chr7	150066786	150066885	100	chr7:150066786-150066885|Locus_3358	group1	protein_coding	REPIN1	CDS	ENST00000479668.1
UTR3 (ENST00000479668.1)	chr7	150070786	150071035	250	chr7:150070786-150071035|Locus_3364	group1	protein_coding	REPIN1	UTR3	ENST00000479668.1
CDS (ENST00000479870.1, CDS 8 of 8, 620bp)	chr7	143560778	143573544	12767	chr7:143560778-143573544|Locus_8660	group1	protein_coding	FAM115A	CDS	ENST00000479870.1
CDS (ENST00000479870.1, CDS 7 of 8, 995bp)	chr7	143560203	143560527	325	chr7:143560203-143560527|Locus_8661	group1	protein_coding	FAM115A	CDS	ENST00000479870.1
CDS (ENST00000479903.1, CDS 6 of 6, 90bp)	chr3	123665706	123665880	175	chr3:123665706-123665880|Locus_6195	group1	protein_coding	CCDC14	CDS	ENST00000479903.1
CDS (ENST00000480058.1, CDS 2 of 15, 1197bp)	chr6	4032179	4032228	50	chr6:4032179-4032228|Locus_8049	group1	protein_coding	PRPF4B	CDS	ENST00000480058.1
CDS (ENST00000480058.1, CDS 2 of 15, 1197bp)	chr6	4032329	4032503	175	chr6:4032329-4032503|Locus_8050	group1	protein_coding	PRPF4B	CDS	ENST00000480058.1
CDS (ENST00000480058.1, CDS 15 of 15, 204bp)	chr6	4060804	4061003	200	chr6:4060804-4061003|Locus_8051	group1	protein_coding	PRPF4B	CDS	ENST00000480058.1
UTR5 (ENST00000480585.1)	chr6	41065358	41065882	525	chr6:41065358-41065882|Locus_1968	group1	protein_coding	OARD1	UTR5	ENST00000480585.1
UTR3 (ENST00000480824.2)	chr6	36892702	36892951	250	chr6:36892702-36892951|Locus_1972	group1	protein_coding	C6orf89	UTR3	ENST00000480824.2
UTR3 (ENST00000481110.2)	chr4	1809059	1809208	150	chr4:1809059-1809208|Locus_2004	group1	protein_coding	FGFR3	UTR3	ENST00000481110.2
UTR3 (ENST00000481195.1)	chr5	133533248	133533297	50	chr5:133533248-133533297|Locus_4364	group1	protein_coding	PPP2CA	UTR3	ENST00000481195.1
UTR3 (ENST00000481223.2)	chr1	1326685	1326759	75	chr1:1326685-1326759|Locus_7385	group1	protein_coding	CCNL2	UTR3	ENST00000481223.2
CDS (ENST00000481390.1, CDS 1 of 4, 57bp)	chr10	75670937	75671413	477	chr10:75670937-75671413|Locus_4582	group1	protein_coding	PLAU	CDS	ENST00000481390.1
CDS (ENST00000481390.1, CDS 2 of 4, 28bp)	chr10	75671639	75672024	386	chr10:75671639-75672024|Locus_4583	group1	protein_coding	PLAU	CDS	ENST00000481390.1
CDS (ENST00000481661.1, CDS 1 of 1, 1485bp)	chr14	59930415	59930514	100	chr14:59930415-59930514|Locus_6155	group1	protein_coding	GPR135	CDS	ENST00000481661.1
UTR3 (ENST00000481661.1)	chr14	59930315	59930364	50	chr14:59930315-59930364|Locus_6156	group1	protein_coding	GPR135	UTR3	ENST00000481661.1
CDS (ENST00000481739.1, CDS 10 of 10, 148bp)	chr9	137328420	137328944	525	chr9:137328420-137328944|Locus_5974	group1	protein_coding	RXRA	CDS	ENST00000481739.1
CDS (ENST00000481909.1, CDS 2 of 6, 455bp)	chr10	124697387	124697586	200	chr10:124697387-124697586|Locus_7167	group1	protein_coding	C10orf88	CDS	ENST00000481909.1
CDS (ENST00000481909.1, CDS 1 of 6, 235bp)	chr10	124691844	124691993	150	chr10:124691844-124691993|Locus_7168	group1	protein_coding	C10orf88	CDS	ENST00000481909.1
CDS (ENST00000481939.1, CDS 11 of 11, 398bp)	chr7	105146688	105148778	2091	chr7:105146688-105148778|Locus_4697	group1	protein_coding	PUS7	CDS	ENST00000481939.1
CDS (ENST00000482108.1, CDS 1 of 1, 978bp)	chr7	94292829	94292903	75	chr7:94292829-94292903|Locus_2227	group1	protein_coding	PEG10	CDS	ENST00000482108.1
UTR3 (ENST00000482108.1)	chr7	94294154	94294378	225	chr7:94294154-94294378|Locus_2228	group1	protein_coding	PEG10	UTR3	ENST00000482108.1
UTR3 (ENST00000482108.1)	chr7	94295054	94295328	275	chr7:94295054-94295328|Locus_2229	group1	protein_coding	PEG10	UTR3	ENST00000482108.1
UTR3 (ENST00000482108.1)	chr7	94295404	94296778	1375	chr7:94295404-94296778|Locus_2230	group1	protein_coding	PEG10	UTR3	ENST00000482108.1
UTR3 (ENST00000482108.1)	chr7	94297329	94297603	275	chr7:94297329-94297603|Locus_2231	group1	protein_coding	PEG10	UTR3	ENST00000482108.1
UTR5 (ENST00000482173.1)	chr7	150929675	150929824	150	chr7:150929675-150929824|Locus_4679	group1	protein_coding	CHPF2	UTR5	ENST00000482173.1
CDS (ENST00000482173.1, CDS 2 of 2, 222bp)	chr7	150932173	150934475	2303	chr7:150932173-150934475|Locus_4682	group1	protein_coding	CHPF2	CDS	ENST00000482173.1
UTR3 (ENST00000482533.1)	chr21	35889934	35890258	325	chr21:35889934-35890258|Locus_1660	group1	protein_coding	RCAN1	UTR3	ENST00000482533.1
CDS (ENST00000482630.2, CDS 7 of 7, 22bp)	chr6	43752319	43752693	375	chr6:43752319-43752693|Locus_6719	group1	protein_coding	VEGFA	CDS	ENST00000482630.2
CDS (ENST00000483754.1, CDS 16 of 16, 952bp)	chr3	160156341	160156590	250	chr3:160156341-160156590|Locus_3259	group1	protein_coding	RP11-432B6.3	CDS	ENST00000483754.1
CDS (ENST00000483858.1, CDS 1 of 1, 534bp)	chr11	66407595	66407944	350	chr11:66407595-66407944|Locus_171	group1	protein_coding	RBM4	CDS	ENST00000483858.1
CDS (ENST00000483871.2, CDS 1 of 3, 107bp)	chr20	42086604	42087023	420	chr20:42086604-42087023|Locus_6090	group1	protein_coding	SRSF6	CDS	ENST00000483871.2
CDS (ENST00000484157.1, CDS 2 of 5, 78bp)	chr1	155108413	155108794	382	chr1:155108413-155108794|Locus_5322	group1	protein_coding	SLC50A1	CDS	ENST00000484157.1
CDS (ENST00000485050.1, CDS 9 of 9, 232bp)	chr3	113804747	113804821	75	chr3:113804747-113804821|Locus_7024	group1	protein_coding	QTRTD1	CDS	ENST00000485050.1
UTR3 (ENST00000485050.1)	chr3	113804997	113805446	450	chr3:113804997-113805446|Locus_7025	group1	protein_coding	QTRTD1	UTR3	ENST00000485050.1
CDS (ENST00000485303.1, CDS 6 of 6, 581bp)	chr3	110852671	110852995	325	chr3:110852671-110852995|Locus_2831	group1	protein_coding	PVRL3	CDS	ENST00000485303.1
CDS (ENST00000485435.2, CDS 1 of 6, 12bp)	chr9	136230015	136230364	350	chr9:136230015-136230364|Locus_6509	group1	protein_coding	SURF4	CDS	ENST00000485435.2
UTR3 (ENST00000485511.1)	chr6	42979992	42980116	125	chr6:42979992-42980116|Locus_3950	group1	protein_coding	PPP2R5D	UTR3	ENST00000485511.1
CDS (ENST00000485989.2, CDS 1 of 6, 162bp)	chr4	1723342	1725218	1877	chr4:1723342-1725218|Locus_445	group1	protein_coding	TACC3	CDS	ENST00000485989.2
CDS (ENST00000486483.1, CDS 1 of 5, 917bp)	chr3	156395568	156396092	525	chr3:156395568-156396092|Locus_2846	group1	protein_coding	TIPARP	CDS	ENST00000486483.1
CDS (ENST00000486483.1, CDS 1 of 5, 917bp)	chr3	156396168	156411847	15680	chr3:156396168-156411847|Locus_2847	group1	protein_coding	TIPARP	CDS	ENST00000486483.1
CDS (ENST00000486483.1, CDS 5 of 5, 448bp)	chr3	156422578	156422827	250	chr3:156422578-156422827|Locus_2848	group1	protein_coding	TIPARP	CDS	ENST00000486483.1
CDS (ENST00000486602.1, CDS 1 of 4, 172bp)	chr22	50297079	50297378	300	chr22:50297079-50297378|Locus_6911	group1	protein_coding	ALG12	CDS	ENST00000486602.1
CDS (ENST00000487257.1, CDS 1 of 2, 1308bp)	chr3	57542931	57543080	150	chr3:57542931-57543080|Locus_1799	group1	protein_coding	PDE12	CDS	ENST00000487257.1
Intron (ENST00000487264.1, intron 1 of 3)	chr19	59092722	59092946	225	chr19:59092722-59092946|Locus_6380	group1	pseudogene	RPL23AP79	Intron	ENST00000487264.1
Intron (ENST00000487264.1, intron 1 of 3)	chr19	59094347	59094571	225	chr19:59094347-59094571|Locus_6381	group1	pseudogene	RPL23AP79	Intron	ENST00000487264.1
CDS (ENST00000487519.1, CDS 1 of 7, 101bp)	chr10	60145203	60145377	175	chr10:60145203-60145377|Locus_6573	group1	protein_coding	TFAM	CDS	ENST00000487519.1
CDS (ENST00000487799.1, CDS 9 of 13, 572bp)	chr3	150289939	150289988	50	chr3:150289939-150289988|Locus_7524	group1	protein_coding	EIF2A	CDS	ENST00000487799.1
UTR3 (ENST00000488252.2)	chr19	19287738	19288112	375	chr19:19287738-19288112|Locus_3954	group1	protein_coding	MEF2BNB	UTR3	ENST00000488252.2
CDS (ENST00000488594.1, CDS 3 of 3, 762bp)	chr1	235505577	235505751	175	chr1:235505577-235505751|Locus_8454	group1	protein_coding	GGPS1	CDS	ENST00000488594.1
CDS (ENST00000488633.1, CDS 7 of 7, 241bp)	chr2	96937040	96937414	375	chr2:96937040-96937414|Locus_8418	group1	protein_coding	CIAO1	CDS	ENST00000488633.1
CDS (ENST00000488763.1, CDS 1 of 1, 153bp)	chr6	13977469	13977868	400	chr6:13977469-13977868|Locus_1974	group1	protein_coding	RNF182	CDS	ENST00000488763.1
CDS (ENST00000489170.1, CDS 1 of 6, 108bp)	chr1	32681870	32682294	425	chr1:32681870-32682294|Locus_5334	group1	protein_coding	TMEM234	CDS	ENST00000489170.1
CDS (ENST00000490025.1, CDS 5 of 5, 348bp)	chr6	26392736	26392985	250	chr6:26392736-26392985|Locus_405	group1	protein_coding	BTN2A2	CDS	ENST00000490025.1
CDS (ENST00000490689.2, CDS 1 of 4, 258bp)	chr3	157815850	157815924	75	chr3:157815850-157815924|Locus_6178	group1	protein_coding	SHOX2	CDS	ENST00000490689.2
CDS (ENST00000490689.2, CDS 1 of 4, 258bp)	chr3	157815300	157815824	525	chr3:157815300-157815824|Locus_6179	group1	protein_coding	SHOX2	CDS	ENST00000490689.2
CDS (ENST00000490820.2, CDS 1 of 1, 1065bp)	chr11	85374658	85375682	1025	chr11:85374658-85375682|Locus_5814	group1	protein_coding	CREBZF	CDS	ENST00000490820.2
CDS (ENST00000490882.1, CDS 1 of 47, 292bp)	chr3	57994202	57994426	225	chr3:57994202-57994426|Locus_2302	group1	protein_coding	FLNB	CDS	ENST00000490882.1
CDS (ENST00000490882.1, CDS 21 of 47, 598bp)	chr3	58109140	58109414	275	chr3:58109140-58109414|Locus_2303	group1	protein_coding	FLNB	CDS	ENST00000490882.1
Intron (ENST00000491115.2, intron 3 of 5)	chr9	133577030	133577179	150	chr9:133577030-133577179|Locus_2541	group1	protein_coding	EXOSC2	Intron	ENST00000491115.2
CDS (ENST00000491381.1, CDS 4 of 4, 675bp)	chr20	44469372	44470146	775	chr20:44469372-44470146|Locus_8113	group1	protein_coding	SNX21	CDS	ENST00000491381.1
CDS (ENST00000491580.1, CDS 1 of 2, 142bp)	chr3	111698023	111700652	2630	chr3:111698023-111700652|Locus_5097	group1	protein_coding	ABHD10	CDS	ENST00000491580.1
CDS (ENST00000492406.1, CDS 5 of 6, 781bp)	chr3	112299557	112299756	200	chr3:112299557-112299756|Locus_4918	group1	protein_coding	SLC35A5	CDS	ENST00000492406.1
CDS (ENST00000492509.1, CDS 3 of 3, 351bp)	chr3	142681349	142681623	275	chr3:142681349-142681623|Locus_3603	group1	protein_coding	PAQR9	CDS	ENST00000492509.1
CDS (ENST00000492622.2, CDS 25 of 25, 315bp)	chr13	49781309	49781558	250	chr13:49781309-49781558|Locus_2051	group1	protein_coding	FNDC3A	CDS	ENST00000492622.2
CDS (ENST00000492950.1, CDS 1 of 3, 600bp)	chr1	161130679	161130853	175	chr1:161130679-161130853|Locus_3035	group1	protein_coding	USP21	CDS	ENST00000492950.1
CDS (ENST00000493030.2, CDS 1 of 5, 548bp)	chr1	228582002	228583307	1306	chr1:228582002-228583307|Locus_7354	group1	protein_coding	TRIM11	CDS	ENST00000493030.2
UTR3 (ENST00000493030.2)	chr1	228581802	228581851	50	chr1:228581802-228581851|Locus_7355	group1	protein_coding	TRIM11	UTR3	ENST00000493030.2
CDS (ENST00000493197.1, CDS 1 of 2, 109bp)	chr5	177658690	177658814	125	chr5:177658690-177658814|Locus_7842	group1	protein_coding	PHYKPL	CDS	ENST00000493197.1
CDS (ENST00000493648.1, CDS 1 of 1, 157bp)	chr17	18178060	18181178	3119	chr17:18178060-18181178|Locus_6623	group1	protein_coding	TOP3A	CDS	ENST00000493648.1
CDS (ENST00000493960.2, CDS 24 of 24, 331bp)	chr3	56707741	56716765	9025	chr3:56707741-56716765|Locus_2409	group1	protein_coding	FAM208A	CDS	ENST00000493960.2
Intron (ENST00000494947.1, intron 4 of 4)	chr7	5036446	5037320	875	chr7:5036446-5037320|Locus_223	group1	pseudogene	RNF216P1	Intron	ENST00000494947.1
CDS (ENST00000495645.1, CDS 2 of 5, 189bp)	chr7	150931150	150931199	50	chr7:150931150-150931199|Locus_4680	group1	protein_coding	CHPF2	CDS	ENST00000495645.1
CDS (ENST00000495645.1, CDS 2 of 5, 189bp)	chr7	150931275	150931349	75	chr7:150931275-150931349|Locus_4681	group1	protein_coding	CHPF2	CDS	ENST00000495645.1
CDS (ENST00000495645.1, CDS 5 of 5, 1308bp)	chr7	150934576	150935900	1325	chr7:150934576-150935900|Locus_4683	group1	protein_coding	CHPF2	CDS	ENST00000495645.1
CDS (ENST00000495936.1, CDS 2 of 2, 463bp)	chr7	102087233	102087382	150	chr7:102087233-102087382|Locus_7232	group1	protein_coding	ORAI2	CDS	ENST00000495936.1
CDS (ENST00000496112.1, CDS 1 of 6, 104bp)	chr7	44240728	44240827	100	chr7:44240728-44240827|Locus_542	group1	protein_coding	YKT6	CDS	ENST00000496112.1
UTR5 (ENST00000496391.1)	chr7	102036588	102036762	175	chr7:102036588-102036762|Locus_74	group1	protein_coding	PRKRIP1	UTR5	ENST00000496391.1
UTR3 (ENST00000496391.1)	chr7	102065783	102066032	250	chr7:102065783-102066032|Locus_253	group1	protein_coding	PRKRIP1	UTR3	ENST00000496391.1
CDS (ENST00000496634.2, CDS 5 of 9, 470bp)	chr11	62346069	62346368	300	chr11:62346069-62346368|Locus_6235	group1	protein_coding	MIR3654	CDS	ENST00000496634.2
CDS (ENST00000496811.1, CDS 1 of 25, 186bp)	chr3	153993782	153994106	325	chr3:153993782-153994106|Locus_1611	group1	protein_coding	DHX36	CDS	ENST00000496811.1
CDS (ENST00000496817.1, CDS 2 of 2, 138bp)	chr1	153507251	153508459	1209	chr1:153507251-153508459|Locus_5980	group1	protein_coding	S100A6	CDS	ENST00000496817.1
CDS (ENST00000496856.1, CDS 4 of 4, 1154bp)	chr3	179051272	179051521	250	chr3:179051272-179051521|Locus_4343	group1	protein_coding	ZNF639	CDS	ENST00000496856.1
CDS (ENST00000496856.1, CDS 4 of 4, 1154bp)	chr3	179051572	179051921	350	chr3:179051572-179051921|Locus_4344	group1	protein_coding	ZNF639	CDS	ENST00000496856.1
Promoter (ENST00000496886.1)	chr2	74213531	74213830	300	chr2:74213531-74213830|Locus_1774	group1	lincRNA	RP11-711M9.1	Promoter	ENST00000496886.1
CDS (ENST00000497164.1, CDS 11 of 12, 834bp)	chrX	51809529	51810214	686	chrX:51809529-51810214|Locus_7350	group1	protein_coding	MAGED4B	CDS	ENST00000497164.1
UTR3 (ENST00000497194.2)	chr11	71714211	71714435	225	chr11:71714211-71714435|Locus_4205	group1	protein_coding	IL18BP	UTR3	ENST00000497194.2
CDS (ENST00000497547.1, CDS 1 of 13, 133bp)	chr21	45209618	45212568	2951	chr21:45209618-45212568|Locus_7921	group1	protein_coding	RRP1	CDS	ENST00000497547.1
CDS (ENST00000497547.1, CDS 13 of 13, 263bp)	chr21	45223605	45223979	375	chr21:45223605-45223979|Locus_7922	group1	protein_coding	RRP1	CDS	ENST00000497547.1
CDS (ENST00000497571.1, CDS 3 of 4, 574bp)	chr10	3823800	3824349	550	chr10:3823800-3824349|Locus_1180	group1	protein_coding	KLF6	CDS	ENST00000497571.1
CDS (ENST00000497580.1, CDS 2 of 12, 844bp)	chr9	128064601	128064700	100	chr9:128064601-128064700|Locus_2936	group1	protein_coding	GAPVD1	CDS	ENST00000497580.1
CDS (ENST00000497986.1, CDS 1 of 3, 87bp)	chr1	28562652	28562991	340	chr1:28562652-28562991|Locus_8428	group1	protein_coding	ATPIF1	CDS	ENST00000497986.1
Intron (ENST00000498004.1, intron 1 of 4)	chrX	15720956	15721130	175	chrX:15720956-15721130|Locus_3590	group1	protein_coding	CA5B	Intron	ENST00000498004.1
UTR5 (ENST00000498107.1)	chr7	141438271	141438345	75	chr7:141438271-141438345|Locus_6468	group1	protein_coding	SSBP1	UTR5	ENST00000498107.1
CDS (ENST00000498288.1, CDS 2 of 3, 68bp)	chr2	25043127	25043451	325	chr2:25043127-25043451|Locus_6932	group1	protein_coding	ADCY3	CDS	ENST00000498288.1
Intron (ENST00000498485.1, intron 6 of 6)	chr9	127116227	127116601	375	chr9:127116227-127116601|Locus_22	group1	protein_coding	PSMB7	Intron	ENST00000498485.1
Intron (ENST00000498485.1, intron 6 of 6)	chr9	127116752	127117001	250	chr9:127116752-127117001|Locus_23	group1	protein_coding	PSMB7	Intron	ENST00000498485.1
Intron (ENST00000498485.1, intron 6 of 6)	chr9	127117152	127117501	350	chr9:127117152-127117501|Locus_24	group1	protein_coding	PSMB7	Intron	ENST00000498485.1
Intron (ENST00000498485.1, intron 6 of 6)	chr9	127117927	127118101	175	chr9:127117927-127118101|Locus_25	group1	protein_coding	PSMB7	Intron	ENST00000498485.1
Intron (ENST00000498485.1, intron 6 of 6)	chr9	127118402	127118501	100	chr9:127118402-127118501|Locus_26	group1	protein_coding	PSMB7	Intron	ENST00000498485.1
Intron (ENST00000498485.1, intron 6 of 6)	chr9	127118527	127118576	50	chr9:127118527-127118576|Locus_27	group1	protein_coding	PSMB7	Intron	ENST00000498485.1
Intron (ENST00000498485.1, intron 5 of 6)	chr9	127120502	127120701	200	chr9:127120502-127120701|Locus_29	group1	protein_coding	PSMB7	Intron	ENST00000498485.1
CDS (ENST00000498907.2, CDS 1 of 1, 1077bp)	chr19	33791840	33792414	575	chr19:33791840-33792414|Locus_462	group1	protein_coding	CEBPA	CDS	ENST00000498907.2
UTR3 (ENST00000498926.2)	chr12	133297511	133297885	375	chr12:133297511-133297885|Locus_1697	group1	protein_coding	PGAM5	UTR3	ENST00000498926.2
Intron (ENST00000499077.2, intron 2 of 2)	chr3	131081039	131082627	1589	chr3:131081039-131082627|Locus_1450	group1	pseudogene	NUDT16P	Intron	ENST00000499077.2
CDS (ENST00000499247.2, CDS 1 of 1, 1038bp)	chr17	48941037	48941236	200	chr17:48941037-48941236|Locus_304	group1	protein_coding	TOB1	CDS	ENST00000499247.2
CDS (ENST00000499247.2, CDS 1 of 1, 1038bp)	chr17	48940712	48940786	75	chr17:48940712-48940786|Locus_305	group1	protein_coding	TOB1	CDS	ENST00000499247.2
CDS (ENST00000499810.2, CDS 9 of 9, 163bp)	chr5	137854500	137877250	22751	chr5:137854500-137877250|Locus_1884	group1	protein_coding	ETF1	CDS	ENST00000499810.2
UTR3 (ENST00000499810.2)	chr5	137843607	137843856	250	chr5:137843607-137843856|Locus_1885	group1	protein_coding	ETF1	UTR3	ENST00000499810.2
UTR3 (ENST00000499810.2)	chr5	137843257	137843406	150	chr5:137843257-137843406|Locus_1886	group1	protein_coding	ETF1	UTR3	ENST00000499810.2
Intron (ENST00000500447.1, intron 1 of 1)	chr11	567032	567556	525	chr11:567032-567556|Locus_133	group1	lincRNA	MIR210HG	Intron	ENST00000500447.1
CDS (ENST00000500728.2, CDS 8 of 8, 204bp)	chr4	3533964	3534013	50	chr4:3533964-3534013|Locus_3882	group1	protein_coding	LRPAP1	CDS	ENST00000500728.2
CDS (ENST00000500728.2, CDS 1 of 8, 63bp)	chr4	3514224	3514748	525	chr4:3514224-3514748|Locus_3883	group1	protein_coding	LRPAP1	CDS	ENST00000500728.2
UTR3 (ENST00000500813.2)	chr4	183812194	183812243	50	chr4:183812194-183812243|Locus_1559	group1	protein_coding	DCTD	UTR3	ENST00000500813.2
UTR3 (ENST00000500813.2)	chr4	183811894	183812018	125	chr4:183811894-183812018|Locus_1560	group1	protein_coding	DCTD	UTR3	ENST00000500813.2
CDS (ENST00000500869.2, CDS 1 of 2, 198bp)	chr5	89814770	89814994	225	chr5:89814770-89814994|Locus_951	group1	protein_coding	LYSMD3	CDS	ENST00000500869.2
Intron (ENST00000501011.2, intron 1 of 2)	chr11	82783158	82783833	676	chr11:82783158-82783833|Locus_134	group1	lincRNA	RAB30-AS1	Intron	ENST00000501011.2
Promoter (ENST00000502162.2)	chr5	180258004	180258053	50	chr5:180258004-180258053|Locus_269	group1	lincRNA	LINC00847	Promoter	ENST00000502162.2
CDS (ENST00000502732.1, CDS 1 of 12, 1724bp)	chr1	179076562	179078061	1500	chr1:179076562-179078061|Locus_3034	group1	protein_coding	ABL2	CDS	ENST00000502732.1
CDS (ENST00000502773.1, CDS 6 of 6, 118bp)	chr4	157782627	157892397	109771	chr4:157782627-157892397|Locus_5331	group1	protein_coding	PDGFC	CDS	ENST00000502773.1
UTR3 (ENST00000502773.1)	chr4	157683763	157684187	425	chr4:157683763-157684187|Locus_5332	group1	protein_coding	PDGFC	UTR3	ENST00000502773.1
Intron (ENST00000503031.1, intron 1 of 3)	chr10	47151249	47151298	50	chr10:47151249-47151298|Locus_6119	group1	lincRNA	LINC00842	Intron	ENST00000503031.1
CDS (ENST00000503238.1, CDS 19 of 61, 608bp)	chr4	48542655	48542779	125	chr4:48542655-48542779|Locus_3233	group1	protein_coding	FRYL	CDS	ENST00000503238.1
